full_text,word_idx,word,logprob
two arms - one coming off body on right two wings guy not celeb,7,on,-4.906872272491455
two arms - one coming off body on right two wings guy not celeb,8,right,-1.867077350616455
two arms - one coming off body on right two wings guy not celeb,9,two,-7.929037094116211
two arms - one coming off body on right two wings guy not celeb,10,wings,-6.938083648681641
two arms - one coming off body on right two wings guy not celeb,11,guy,-12.916220664978027
two arms - one coming off body on right two wings guy not celeb,12,not,-6.478105545043945
two arms - one coming off body on right two wings guy not celeb,13,celeb,-12.955721259117126
frank!,0,frank!,-22.084450006484985
bunny,0,bunny,-15.613133430480957
bag,0,bag,-13.705085754394531
priest,0,priest,-15.631739377975464
legs dragging on floor to left two arms to right,0,legs,-16.42383575439453
legs dragging on floor to left two arms to right,1,dragging,-11.566778182983398
legs dragging on floor to left two arms to right,2,on,-2.233361005783081
legs dragging on floor to left two arms to right,3,floor,-2.978193759918213
legs dragging on floor to left two arms to right,4,to,-5.227897644042969
legs dragging on floor to left two arms to right,5,left,-6.481546401977539
legs dragging on floor to left two arms to right,6,two,-8.314044952392578
legs dragging on floor to left two arms to right,7,arms,-4.310267448425293
legs dragging on floor to left two arms to right,8,to,-3.0302484035491943
legs dragging on floor to left two arms to right,9,right,-0.5484792590141296
celeb,0,celeb,-15.96872067451477
Frank,0,Frank,-9.212898254394531
celebrate,0,celebrate,-14.46872067451477
kneeling server NOT SQUAT GUY,0,kneeling,-17.15237820148468
kneeling server NOT SQUAT GUY,1,server,-11.060291290283203
kneeling server NOT SQUAT GUY,2,NOT,-13.269643783569336
kneeling server NOT SQUAT GUY,3,SQUAT,-12.409272909164429
kneeling server NOT SQUAT GUY,4,GUY,-8.611039400100708
"squat boy my margarita says ""Yes life is good"" squat guy squat guy",0,squat,-16.695770263671875
"squat boy my margarita says ""Yes life is good"" squat guy squat guy",1,boy,-10.729928016662598
"squat boy my margarita says ""Yes life is good"" squat guy squat guy",2,my,-8.382887840270996
"squat boy my margarita says ""Yes life is good"" squat guy squat guy",3,margarita,-14.42501112818718
"squat boy my margarita says ""Yes life is good"" squat guy squat guy",4,says,-7.349521636962891
"squat boy my margarita says ""Yes life is good"" squat guy squat guy",5,"""Yes",-11.691205501556396
"squat boy my margarita says ""Yes life is good"" squat guy squat guy",6,life,-10.74040699005127
"squat boy my margarita says ""Yes life is good"" squat guy squat guy",7,is,-0.4513184428215027
"squat boy my margarita says ""Yes life is good"" squat guy squat guy",8,"good""",-3.24131178855896
"squat boy my margarita says ""Yes life is good"" squat guy squat guy",9,squat,-5.882758140563965
"squat boy my margarita says ""Yes life is good"" squat guy squat guy",10,guy,-6.834450721740723
"squat boy my margarita says ""Yes life is good"" squat guy squat guy",11,squat,-4.907038688659668
"squat boy my margarita says ""Yes life is good"" squat guy squat guy",12,guy,-1.9392402172088623
karate,0,karate,-15.936962127685547
wall boy,0,wall,-12.634773254394531
wall boy,1,boy,-11.762341499328613
priest,0,priest,-15.631739377975464
block boy,0,block,-12.947273254394531
block boy,1,boy,-11.055721282958984
dancer,0,dancer,-16.124914169311523
wings boy,0,wings,-15.711396217346191
wings boy,1,boy,-11.525650024414062
bag boy,0,bag,-13.705085754394531
bag boy,1,boy,-8.732308387756348
bunny,0,bunny,-15.613133430480957
looks like a person sat down facing the left,0,looks,-13.869148254394531
looks like a person sat down facing the left,1,like,-0.6681022047996521
looks like a person sat down facing the left,2,a,-1.7551536560058594
looks like a person sat down facing the left,3,person,-7.166835784912109
looks like a person sat down facing the left,4,sat,-6.56007719039917
looks like a person sat down facing the left,5,down,-1.4977103471755981
looks like a person sat down facing the left,6,facing,-8.483377456665039
looks like a person sat down facing the left,7,the,-0.753436267375946
looks like a person sat down facing the left,8,left,-5.756117820739746
looks like a large person with two pointy bits pointing right rectangular body on left side,0,looks,-13.869148254394531
looks like a large person with two pointy bits pointing right rectangular body on left side,1,like,-0.6681022047996521
looks like a large person with two pointy bits pointing right rectangular body on left side,2,a,-1.7551536560058594
looks like a large person with two pointy bits pointing right rectangular body on left side,3,large,-6.260585784912109
looks like a large person with two pointy bits pointing right rectangular body on left side,4,person,-8.073246002197266
looks like a large person with two pointy bits pointing right rectangular body on left side,5,with,-2.89724063873291
looks like a large person with two pointy bits pointing right rectangular body on left side,6,two,-5.006587982177734
looks like a large person with two pointy bits pointing right rectangular body on left side,7,pointy,-7.161051116883755
looks like a large person with two pointy bits pointing right rectangular body on left side,8,bits,-5.501432418823242
looks like a large person with two pointy bits pointing right rectangular body on left side,9,pointing,-6.400387763977051
looks like a large person with two pointy bits pointing right rectangular body on left side,10,right,-5.615293025970459
looks like a large person with two pointy bits pointing right rectangular body on left side,11,rectangular,-16.095230102539062
looks like a large person with two pointy bits pointing right rectangular body on left side,12,body,-4.529378890991211
looks like a large person with two pointy bits pointing right rectangular body on left side,13,on,-4.71865177154541
looks like a large person with two pointy bits pointing right rectangular body on left side,14,left,-4.224283695220947
looks like a large person with two pointy bits pointing right rectangular body on left side,15,side,-2.452454090118408
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,0,looks,-13.869148254394531
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,1,like,-0.6681022047996521
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,2,a,-1.7551536560058594
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,3,person,-7.166835784912109
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,4,without,-6.31007719039917
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,5,legs,-3.56949782371521
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,6,kind,-9.969950675964355
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,7,of,-0.05191408097743988
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,8,sat,-7.263627052307129
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,9,down,-1.1719880104064941
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,10,with,-4.275115013122559
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,11,their,-2.519073724746704
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,12,bottom,-4.347877025604248
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,13,bit,-6.386724948883057
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,14,pointing,-5.925446510314941
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,15,right,-5.2440643310546875
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,16,no,-10.934091567993164
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,17,arms,-2.926948070526123
looks like a person without legs kind of sat down with their bottom bit pointing right no arms either,18,either,-2.710155487060547
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,0,looks,-13.869148254394531
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,1,like,-0.6681022047996521
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,2,a,-1.7551536560058594
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,3,rabbit,-7.885585784912109
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,4,lying,-7.333837509155273
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,5,down,-0.9874609112739563
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,6,facing,-8.010165214538574
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,7,right,-2.79978609085083
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,8,kind,-10.452701568603516
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,9,of,-0.06342069804668427
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,10,triangular,-7.619410514831543
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,11,body,-3.6952462196350098
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,12,the,-5.394662857055664
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,13,two,-5.071825981140137
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,14,ears,-1.6011430025100708
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,15,are,-0.8266882300376892
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,16,triangles,-5.990958213806152
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,17,not,-6.509230136871338
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,18,really,-4.153323173522949
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,19,but,-5.4984331130981445
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,20,kind,-3.1400065422058105
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,21,of,-0.016415776684880257
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,22,on,-4.551513195037842
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,23,the,-0.7126802206039429
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,24,right,-3.007199764251709
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,25,hand,-3.4548492431640625
looks like a rabbit lying down facing right kind of triangular body the two ears are triangles not really but kind of on the right hand side,26,side,-0.11186230182647705
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,0,It,-5.931648254394531
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,1,looks,-4.6987223625183105
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,2,like,-0.1709587275981903
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,3,someone,-5.477272033691406
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,4,with,-5.535573482513428
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,5,two,-6.629404067993164
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,6,legs,-4.903923034667969
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,7,at,-6.070863723754883
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,8,90,-9.322524070739746
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,9,degrees,-0.498259037733078
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,10,right,-7.61428689956665
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,11,angle,-2.4000344276428223
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,12,kind,-9.013533592224121
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,13,of,-0.05835342034697533
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,14,like,-2.6871464252471924
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,15,karate,-10.578697636723518
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,16,kicking,-4.588295936584473
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,17,yeah,-10.900601387023926
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,18,with,-5.406105041503906
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,19,two,-2.689612865447998
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,20,triangle,-10.45692253112793
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,21,bits,-7.740039825439453
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,22,pointing,-5.4604573249816895
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,23,left,-4.772726535797119
It looks like someone with two legs at 90 degrees right angle kind of like karate kicking yeah with two triangle bits pointing left too,24,too,-8.762388229370117
looks like someone throwing their hands in the air,0,looks,-13.869148254394531
looks like someone throwing their hands in the air,1,like,-0.6681022047996521
looks like someone throwing their hands in the air,2,someone,-4.786403656005859
looks like someone throwing their hands in the air,3,throwing,-10.835210800170898
looks like someone throwing their hands in the air,4,their,-3.8356683254241943
looks like someone throwing their hands in the air,5,hands,-2.1403350830078125
looks like someone throwing their hands in the air,6,in,-1.370635986328125
looks like someone throwing their hands in the air,7,the,-0.038261499255895615
looks like someone throwing their hands in the air,8,air,-0.016142386943101883
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,0,it,-10.337898254394531
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,1,kind,-9.930490493774414
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,2,of,-0.049821823835372925
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,3,looks,-2.524298906326294
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,4,like,-0.11116942018270493
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,5,someone,-4.9727373123168945
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,6,with,-4.887223243713379
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,7,their,-3.7317070960998535
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,8,arms,-2.9999277591705322
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,9,in,-2.7751336097717285
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,10,the,-0.3849885165691376
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,11,air,-0.14218617975711823
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,12,again,-8.766581535339355
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,13,but,-4.110058784484863
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,14,this,-2.835458755493164
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,15,time,-0.2184416800737381
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,16,kneeling,-9.048745155334473
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,17,and,-2.7679293155670166
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,18,facing,-3.8046603202819824
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,19,right,-4.315226078033447
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,20,I,-6.003133296966553
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,21,would,-4.129116535186768
it kind of looks like someone with their arms in the air again but this time kneeling and facing right I would say,22,say,-1.5334758758544922
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,0,this,-10.150398254394531
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,1,looks,-6.240547180175781
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,2,kind,-7.17263650894165
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,3,of,-0.02538422867655754
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,4,like,-1.8346316814422607
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,5,a,-1.054398536682129
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,6,rabbit,-8.031517028808594
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,7,again,-9.324444770812988
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,8,but,-3.719376564025879
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,9,this,-2.9423441886901855
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,10,time,-0.44726312160491943
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,11,one,-5.407501220703125
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,12,of,-2.6335396766662598
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,13,the,-1.0324777364730835
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,14,ears,-2.6949102878570557
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,15,is,-0.48879677057266235
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,16,a,-2.585702657699585
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,17,square,-6.794220447540283
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,18,and,-1.4092289209365845
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,19,they,-5.097615718841553
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,20,have,-2.5425124168395996
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,21,a,-2.0151424407958984
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,22,triangle,-3.7804150581359863
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,23,pointed,-6.99578857421875
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,24,downwards,-6.250415325164795
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,25,on,-2.1604554653167725
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,26,their,-1.847294807434082
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,27,right,-6.015024662017822
this looks kind of like a rabbit again but this time one of the ears is a square and they have a triangle pointed downwards on their right side,28,side,-0.826041579246521
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,0,This,-4.994148254394531
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,1,kind,-8.06488037109375
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,2,of,-0.03994781896471977
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,3,looks,-5.750714302062988
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,4,like,-0.11989066004753113
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,5,a,-0.9446187019348145
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,6,guy,-6.438721179962158
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,7,with,-2.609140396118164
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,8,two,-4.363286972045898
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,9,feet,-5.815203666687012
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,10,pointing,-6.529582977294922
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,11,in,-1.428255558013916
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,12,the,-2.0790293216705322
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,13,opposite,-1.746821641921997
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,14,direction,-0.23850950598716736
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,15,to,-4.315516471862793
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,16,the,-1.096172571182251
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,17,'head',-11.991631984710693
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,18,standing,-6.163015365600586
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,19,it's,-11.462653398513794
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,20,got,-7.310441970825195
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,21,two,-2.470881462097168
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,22,quite,-8.486684799194336
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,23,defined,-5.7737226486206055
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,24,feet,-1.7377880811691284
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,25,one,-4.769081115722656
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,26,foot,-4.988037109375
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,27,in,-3.7526984214782715
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,28,the,-1.4946730136871338
This kind of looks like a guy with two feet pointing in the opposite direction to the 'head' standing it's got two quite defined feet one foot in the air,29,air,-2.295045852661133
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,0,looks,-13.869148254394531
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,1,like,-0.6681022047996521
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,2,someone,-4.786403656005859
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,3,begging,-13.038335800170898
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,4,and,-5.231070518493652
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,5,facing,-10.177942276000977
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,6,right,-7.002135276794434
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,7,but,-5.189105033874512
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,8,there,-4.439986705780029
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,9,are,-2.0880117416381836
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,10,two,-2.9009761810302734
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,11,that,-6.397249221801758
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,12,look,-1.9309898614883423
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,13,like,-0.42680761218070984
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,14,this,-3.572549343109131
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,15,it's,-7.925710439682007
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,16,the,-2.8969953060150146
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,17,one,-2.230130672454834
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,18,which,-6.948439121246338
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,19,has,-2.221860885620117
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,20,quite,-9.74157428741455
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,21,a,-0.8015276193618774
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,22,clear,-5.808295249938965
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,23,bend,-7.7657270431518555
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,24,in,-0.919464647769928
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,25,the,-0.5988247990608215
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,26,knee,-5.511981010437012
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,27,and,-1.737987995147705
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,28,no,-5.19342565536499
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,29,triangle,-8.64759349822998
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,30,pointing,-5.930821418762207
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,31,out,-2.7870161533355713
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,32,the,-2.6795296669006348
looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back,33,back,-1.5417470932006836
"another begging person, this time one with the triangle out the back",0,another,-12.369148254394531
"another begging person, this time one with the triangle out the back",1,begging,-13.001077651977539
"another begging person, this time one with the triangle out the back",2,"person,",-10.479244709014893
"another begging person, this time one with the triangle out the back",3,this,-2.9363412857055664
"another begging person, this time one with the triangle out the back",4,time,-0.35755711793899536
"another begging person, this time one with the triangle out the back",5,one,-5.20401668548584
"another begging person, this time one with the triangle out the back",6,with,-2.141906261444092
"another begging person, this time one with the triangle out the back",7,the,-3.8783211708068848
"another begging person, this time one with the triangle out the back",8,triangle,-12.063499450683594
"another begging person, this time one with the triangle out the back",9,out,-8.750757217407227
"another begging person, this time one with the triangle out the back",10,the,-4.600432395935059
"another begging person, this time one with the triangle out the back",11,back,-0.9130630493164062
someone standing and reading a letter manuscript sort of thing facing left,0,someone,-13.431648254394531
someone standing and reading a letter manuscript sort of thing facing left,1,standing,-8.261049270629883
someone standing and reading a letter manuscript sort of thing facing left,2,and,-4.420879364013672
someone standing and reading a letter manuscript sort of thing facing left,3,reading,-6.28537654876709
someone standing and reading a letter manuscript sort of thing facing left,4,a,-0.5097427368164062
someone standing and reading a letter manuscript sort of thing facing left,5,letter,-5.09405517578125
someone standing and reading a letter manuscript sort of thing facing left,6,manuscript,-10.832340240478516
someone standing and reading a letter manuscript sort of thing facing left,7,sort,-12.343280792236328
someone standing and reading a letter manuscript sort of thing facing left,8,of,-0.5737351179122925
someone standing and reading a letter manuscript sort of thing facing left,9,thing,-1.8900612592697144
